country,year,gdp_nominal,gdp_per_capita_nominal,gdp_ppp,gdp_per_capita_ppp,gdp_ppp_share,gdp_growth
NAM,2006,7.711,3896.549,14.421,7287.378,0.02,3.9
NAM,2007,8.73,4354.324,15.352,7657.531,0.02,3.6
NAM,2008,8.496,4180.522,16.062,7903.323,0.019,2.6
NAM,2009,8.915,4323.868,16.209,7861.957,0.02,0.3
NAM,2010,11.281,5389.682,17.397,8311.909,0.02,6
NAM,2011,12.423,5841.94,18.66,8774.725,0.02,5.1
NAM,2012,13.016,6009.224,19.97,9219.314,0.02,5.1
NAM,2013,12.168,5472.955,21.45,9648.049,0.021,5.6
NAM,2014,12.434,5449.076,23.153,10146.954,0.021,6.1
NAM,2015,11.45,4888.059,24.364,10401.038,0.022,4.3
NAM,2016,10.719,4454.9,24.604,10225.78,0.021,0
NAM,2017,12.883,5210.902,24.788,10026.028,0.02,-1
NAM,2018,13.676,5381.47,25.396,9993.113,0.019,1.1
NAM,2019,12.539,4798.261,25.47,9746.354,0.018,-0.8
NAM,2020,10.583,3937.667,25.525,9496.984,0.018,-8.1
NAM,2021,12.399,4476.585,27.288,9851.91,0.018,3.6
NAM,2022,12.562,4405.788,30.797,10801.167,0.018,5.3
NAM,2023,12.345,4216.111,33.233,11349.849,0.018,4.2
NAM,2024,13.185,4409.957,35.071,11730.163,0.018,3.1
NAM,2025,14.364,4710.76,37.2,12199.878,0.018,4.2
NAM,2026,15.224,4900.494,39.161,12605.275,0.018,3.4
NAM,2027,15.892,5021.649,40.88,12917.978,0.018,2.5
NAM,2028,16.603,5154.199,42.724,13262.893,0.018,2.6
NAM,2029,17.364,5297.095,44.636,13616.553,0.018,2.6
AFG,2002,4.367,207.946,22.742,1082.924,0.042,NA
AFG,2003,4.553,201.051,25.206,1113.106,0.044,8.7
AFG,2004,5.146,218.461,26.058,1106.324,0.042,0.7
AFG,2005,6.167,252.618,30.054,1231.167,0.045,11.8
AFG,2006,6.925,272.189,32.642,1282.947,0.045,5.4
AFG,2007,8.556,330.295,37.999,1466.942,0.048,13.3
AFG,2008,10.297,389.63,40.227,1522.173,0.049,3.9
AFG,2009,12.066,440.607,48.807,1782.221,0.059,20.6
AFG,2010,15.325,543.652,53.568,1900.285,0.061,8.4
AFG,2011,17.89,611.642,58.216,1990.35,0.063,6.5
AFG,2012,20.293,666.089,67.583,2218.278,0.069,14
AFG,2013,20.17,639.473,72.639,2302.993,0.071,5.7
AFG,2014,20.616,630.136,75.898,2319.876,0.07,2.7
AFG,2015,20.057,594.213,77.358,2291.864,0.069,1
AFG,2016,18.02,520.267,79.784,2303.472,0.068,2.2
AFG,2017,18.883,529.773,83.362,2338.779,0.067,2.6
AFG,2018,18.336,499.799,89.369,2436.006,0.068,1.2
AFG,2019,18.876,499.762,97.801,2589.41,0.07,3.9
AFG,2020,20.136,516.664,100.898,2588.961,0.073,-2.4
AFG,2021,14.278,356.063,85.768,2138.87,0.055,-14.5
AFG,2022,14.501,352.456,86.149,2093.93,0.05,-6.2
AFG,2023,17.329,410.933,91.668,2173.745,0.05,2.7
NPL,1980,2.258,144.492,7.68,491.352,0.058,-2.3
NPL,1981,2.641,165.128,9.108,569.449,0.062,8.3
NPL,1982,2.669,163.054,10.036,613.091,0.064,3.8
NPL,1983,2.92,174.291,10.118,603.918,0.06,-3
NPL,1984,3.089,180.152,11.498,670.64,0.063,9.7
NPL,1985,3.208,182.892,12.591,717.819,0.065,6.1
NPL,1986,3.491,194.619,13.431,748.785,0.066,4.6
NPL,1987,3.621,197.599,13.998,763.807,0.064,1.7
NPL,1988,4.27,228.087,15.607,833.656,0.066,7.7
NPL,1989,4.317,225.476,16.921,883.807,0.067,4.3
NPL,1990,4.442,226.445,18.367,936.323,0.067,4.6
NPL,1991,4.861,241.458,20.198,1003.318,0.07,6.4
NPL,1992,4.417,213.342,21.507,1038.855,0.065,4.1
NPL,1993,4.743,223.029,22.863,1075.034,0.067,3.8
NPL,1994,4.954,227.325,25.271,1159.484,0.07,8.2
NPL,1995,5.379,241.15,26.695,1196.801,0.07,3.5
NPL,1996,5.544,243.348,28.635,1256.809,0.071,5.3
NPL,1997,6.027,259.233,30.661,1318.799,0.072,5.3
NPL,1998,5.992,252.809,31.918,1346.575,0.072,2.9
NPL,1999,6.164,255.294,33.821,1400.856,0.073,4.5
NPL,2000,6.537,266.158,36.703,1494.437,0.073,6.1
NPL,2001,6.719,269.25,39.641,1588.447,0.076,5.6
NPL,2002,6.816,269.082,40.306,1591.091,0.074,0.1
NPL,2003,7.218,281.039,42.723,1663.481,0.074,3.9
NPL,2004,8.297,319.068,45.926,1766.121,0.074,4.7
NPL,2005,9.331,354.973,49.014,1864.715,0.073,3.5
NPL,2006,10.316,388.995,52.226,1969.373,0.072,3.4
NPL,2007,11.777,440.856,55.471,2076.493,0.07,3.4
NPL,2008,14.31,532.331,59.991,2231.672,0.073,6.1
NPL,2009,14.663,542.536,63.097,2334.597,0.077,4.5
NPL,2010,18.253,671.998,66.94,2464.505,0.076,4.8
NPL,2011,21.685,795.314,70.659,2591.423,0.076,3.4
NPL,2012,21.703,794.093,75.336,2756.452,0.077,4.7
NPL,2013,22.162,809.384,79.319,2896.799,0.077,3.5
NPL,2014,22.722,827.394,85.552,3115.262,0.079,6
NPL,2015,24.361,882.308,89.779,3251.638,0.08,4
NPL,2016,24.524,880.225,91.024,3267.069,0.078,0.4
NPL,2017,28.972,1027.965,100.972,3582.688,0.082,9
NPL,2018,33.112,1161.534,111.087,3896.863,0.084,7.6
NPL,2019,34.186,1185.682,121.063,4198.841,0.087,6.7
NPL,2020,33.434,1139.192,122.69,4180.437,0.088,-2.4
NPL,2021,36.927,1229.474,134,4461.469,0.086,4.8
NPL,2022,41.183,1348.157,151.638,4963.978,0.088,5.6
NPL,2023,40.907,1316.147,160.162,5153.126,0.087,2
NPL,2024,43.673,1381.053,169.122,5348.118,0.087,3.1
NPL,2025,47.826,1486.461,180.613,5613.554,0.088,4.9
NPL,2026,52.622,1607.473,193.056,5897.423,0.09,4.9
NPL,2027,57.968,1740.418,206.367,6195.949,0.091,5
NPL,2028,63.907,1885.831,220.636,6510.783,0.093,5
NPL,2029,70.443,2043.08,235.949,6843.268,0.095,5
NLD,1980,194.031,13769.867,171.338,12159.352,1.294,NA
NLD,1981,162.629,11445.836,186.585,13131.822,1.262,-0.5
NLD,1982,157.56,11029.128,195.573,13689.968,1.239,-1.3
NLD,1983,153.396,10697.422,206.805,14421.976,1.23,1.8
NLD,1984,142.779,9918.904,220.95,15349.494,1.214,3.1
NLD,1985,144.859,10022.158,233.991,16188.863,1.203,2.7
NLD,1986,201.883,13894.771,246.164,16942.432,1.201,3.1
NLD,1987,247.277,16919.255,256.931,17579.808,1.178,1.9
NLD,1988,264.596,17981.469,278.188,18905.124,1.18,4.6
NLD,1989,260.9,17622.133,302.05,20401.554,1.19,4.5
NLD,1990,321.859,21612.043,326.446,21920.076,1.194,4.2
NLD,1991,331.565,22088.922,345.761,23034.699,1.196,2.5
NLD,1992,366.52,24226.072,359.259,23746.161,1.091,1.6
NLD,1993,356.434,23389.286,372.423,24438.533,1.084,1.3
NLD,1994,383.091,24970.81,391.82,25539.795,1.086,3
NLD,1995,453.377,29393.998,412.563,26747.917,1.08,3.1
NLD,1996,451.508,29141.033,434.466,28041.152,1.077,3.4
NLD,1997,418.023,26852.99,460.722,29595.886,1.079,4.2
NLD,1998,439.215,28057.363,487.582,31147.056,1.1,4.7
NLD,1999,448.223,28440.146,519.396,32956.106,1.117,5
NLD,2000,417.834,26338.584,553.617,34897.816,1.107,4.2
NLD,2001,432.539,27055.556,579.261,36233.07,1.106,2.3
NLD,2002,475.194,29505.471,589.711,36616.016,1.08,0.2
NLD,2003,582.29,35960.302,601.943,37174.005,1.043,0.1
NLD,2004,660.925,40652.199,630.574,38785.378,1.012,2
NLD,2005,688.514,42225.811,663.544,40694.418,0.987,2
NLD,2006,737.633,45158.785,708.213,43357.67,0.972,3.5
NLD,2007,853.6,52182.448,755.638,46193.838,0.96,3.9
NLD,2008,957.797,58383.013,786.576,47946.176,0.954,2.1
NLD,2009,878,53257.987,762.379,46244.648,0.925,-3.7
NLD,2010,853.161,51472.808,781.807,47167.864,0.892,1.3
NLD,2011,912.98,54814.546,812.115,48758.716,0.875,1.8
NLD,2012,846.225,50580.212,819.151,48961.992,0.839,-1
NLD,2013,883.964,52680.978,832.827,49633.383,0.813,0
NLD,2014,901.789,53584.489,860.993,51160.415,0.798,1.6
NLD,2015,775.822,45904.668,887.416,52507.542,0.789,2.1
NLD,2016,796.944,46936.707,917.57,54041.11,0.783,2.4
NLD,2017,847.934,49640.48,959.996,56200.904,0.776,2.8
NLD,2018,930.155,54138.331,1013.552,58992.326,0.77,2.3
NLD,2019,929.006,53755.165,1081.371,62571.485,0.776,2.3
NLD,2020,931.814,53529.218,1091.779,62718.576,0.785,-3.9
NLD,2021,1055.173,60380.434,1215.449,69551.931,0.782,6.3
NLD,2022,1047.364,59540.881,1367.302,77728.83,0.794,5
NLD,2023,1154.694,64829.341,1417.534,79586.245,0.769,0.1
NLD,2024,1218.401,67984.285,1460.53,81494.628,0.751,0.6
NLD,2025,1272.96,70605.529,1511.254,83822.682,0.739,1.6
NLD,2026,1325.691,73104.985,1565.541,86331.437,0.728,1.7
NLD,2027,1372.992,75296.894,1623.21,89019.2,0.719,1.8
NLD,2028,1421.317,77530.215,1677.942,91528.652,0.708,1.5
NLD,2029,1470.883,79813.375,1732.921,94032.137,0.697,1.4
NZL,1980,22.56,7258.007,30.355,9765.624,0.229,1
NZL,1981,23.481,7514.602,34.211,10948.439,0.231,3
NZL,1982,23.246,7381.866,37.37,11866.946,0.237,2.9
NZL,1983,22.493,7075.15,38.785,12199.696,0.231,-0.1
NZL,1984,22.386,6971.354,42.941,13372.289,0.236,6.9
NZL,1985,22.548,6954.142,44.836,13828.266,0.23,1.2
NZL,1986,27.439,8386.358,46.567,14232.555,0.227,1.8
NZL,1987,36.993,11206.658,48.883,14808.723,0.224,2.4
NZL,1988,45.523,13664.574,50.888,15275.029,0.216,0.6
NZL,1989,44.024,13079.53,53.11,15778.972,0.209,0.4
NZL,1990,45.794,13446.23,55.109,16181.228,0.201,0
NZL,1991,43.44,12426.453,56.22,16082.202,0.194,-1.3
NZL,1992,41.515,11750.76,57.907,16390.215,0.176,0.7
NZL,1993,44.808,12538.638,62.376,17454.743,0.182,5.2
NZL,1994,52.919,14612.096,67.265,18573.296,0.186,5.6
NZL,1995,62.24,16932.486,72.035,19597.016,0.189,4.9
NZL,1996,69.101,18506.444,76.343,20445.795,0.189,4.1
NZL,1997,68.869,18206.677,79.561,21033.329,0.186,2.4
NZL,1998,56.815,14889.47,80.784,21170.825,0.182,0.4
NZL,1999,58.898,15348.777,85.6,22307.233,0.184,4.5
NZL,2000,54.127,14021.862,91.229,23633.265,0.182,4.2
NZL,2001,53.129,13669.348,95.635,24605.703,0.183,2.5
NZL,2002,62.061,15706.932,101.69,25736.373,0.186,4.7
NZL,2003,82.408,20460.331,108.289,26886.053,0.188,4.4
NZL,2004,101.599,24848.791,116.585,28513.945,0.187,4.8
NZL,2005,113.266,27385.506,124.109,30007.054,0.185,3.2
NZL,2006,109.738,26219.918,131.536,31427.999,0.18,2.8
NZL,2007,134.876,31914.298,139.835,33087.614,0.178,3.5
NZL,2008,135.373,31762.876,142.019,33322.089,0.172,-0.4
NZL,2009,121.701,28270.425,141.304,32823.884,0.171,-1.1
NZL,2010,145.36,33393.032,145.47,33418.381,0.166,1.7
NZL,2011,166.949,38061.507,151.132,34455.357,0.163,1.8
NZL,2012,175.033,39683.612,157.816,35780.313,0.162,2.5
NZL,2013,187.132,42081.344,164.222,36929.596,0.16,2.3
NZL,2014,200.153,44284.679,173.376,38360.145,0.161,3.8
NZL,2015,176.326,38224.631,181.346,39312.897,0.161,3.6
NZL,2016,185.901,39415.045,190.293,40346.247,0.162,3.9
NZL,2017,203.626,42289.966,200.184,41575.057,0.162,3.3
NZL,2018,209.601,42757.406,205.758,41973.373,0.156,3.5
NZL,2019,210.761,42273.966,222.517,44631.999,0.16,3.1
NZL,2020,210.271,41343.891,227.333,44698.69,0.163,-1.4
NZL,2021,249.711,48856.669,242.441,47434.233,0.156,5.6
NZL,2022,242.575,47327.941,265.858,51870.759,0.154,2.4
NZL,2023,248.687,47423.081,277.177,52856.074,0.15,0.6
NZL,2024,252.236,47072.425,283.908,52983.046,0.146,0
NZL,2025,262.924,48234.145,294.561,54038.01,0.144,1.9
NZL,2026,274.325,49471.521,307.282,55414.919,0.143,2.4
NZL,2027,285.718,50651.68,320.295,56781.341,0.142,2.4
NZL,2028,298.296,51983.92,333.849,58179.658,0.141,2.4
NZL,2029,311.382,53343.376,348.186,59648.373,0.14,2.4
NIC,1980,1.832,NA,6.586,NA,0.05,4.6
NIC,1981,2.156,NA,7.596,NA,0.051,5.4
NIC,1982,2.497,NA,8,NA,0.051,-0.8
NIC,1983,2.9,NA,8.697,NA,0.052,4.6
NIC,1984,3.966,NA,8.869,NA,0.049,-1.6
NIC,1985,3.854,NA,8.776,NA,0.045,-4.1
NIC,1986,5.8,NA,8.862,NA,0.043,-1
NIC,1987,3.409,NA,9.017,NA,0.041,-0.7
NIC,1988,1.499,NA,8.178,NA,0.035,-12.4
NIC,1989,2.082,NA,8.355,NA,0.033,-1.7
NIC,1990,0.519,NA,8.656,NA,0.032,-0.1
NIC,1991,3.678,NA,8.935,NA,0.031,-0.2
NIC,1992,3.894,NA,9.175,NA,0.028,0.4
NIC,1993,3.726,NA,9.355,NA,0.027,-0.4
NIC,1994,3.861,898.199,10.032,2333.677,0.028,5
NIC,1995,4.14,935.34,10.848,2450.605,0.028,5.9
NIC,1996,4.308,947.14,11.748,2582.559,0.029,6.3
NIC,1997,4.39,940.143,12.424,2660.784,0.029,4
NIC,1998,4.635,973.071,13.03,2735.484,0.029,3.7
NIC,1999,4.856,999.413,14.144,2911.198,0.03,7
NIC,2000,5.109,1030.74,15.058,3037.734,0.03,4.1
NIC,2001,5.335,1054.66,15.853,3133.818,0.03,3
NIC,2002,5.224,1011.904,16.221,3142.142,0.03,0.8
NIC,2003,5.322,1010.231,16.958,3219.192,0.029,2.5
NIC,2004,5.793,1077.784,18.345,3413.228,0.029,5.4
NIC,2005,6.321,1152.801,19.724,3596.979,0.029,4.2
NIC,2006,6.764,1224.724,21.106,3821.694,0.029,3.8
NIC,2007,7.423,1326.658,22.778,4070.732,0.029,5.1
NIC,2008,8.497,1498.88,24.014,4236.185,0.029,3.4
NIC,2009,8.297,1438.131,23.367,4050.078,0.028,-3.3
NIC,2010,8.759,1499.067,24.694,4226.464,0.028,4.4
NIC,2011,9.774,1652.096,26.795,4529.092,0.029,6.3
NIC,2012,10.532,1728.147,29.067,4769.537,0.03,6.5
NIC,2013,10.983,1783.56,31.019,5037.228,0.03,4.9
NIC,2014,11.88,1909.424,33.069,5314.893,0.031,4.8
NIC,2015,12.757,2029.124,34.976,5563.345,0.031,4.8
NIC,2016,13.286,2091.463,36.919,5811.748,0.032,4.6
NIC,2017,13.786,2147.856,39.321,6126.156,0.032,4.6
NIC,2018,13.025,2008.404,37.986,5857.122,0.029,-3.4
NIC,2019,12.713,1940.115,38.779,5917.896,0.028,-2.9
NIC,2020,12.682,1952.183,41.035,6316.56,0.029,-1.8
NIC,2021,14.145,2163.083,47.095,7201.746,0.03,10.3
NIC,2022,15.671,2371.681,52.345,7922.05,0.03,3.8
NIC,2023,17.843,2672.628,56.697,8492.336,0.031,4.6
NIC,2024,19.412,2877.647,60.374,8949.812,0.031,4
NIC,2025,20.956,3074.454,63.807,9361.174,0.031,3.8
NIC,2026,22.557,3275.227,67.265,9766.881,0.031,3.5
NIC,2027,24.28,3489.111,70.899,10188.339,0.031,3.5
NIC,2028,26.135,3716.963,74.725,10627.498,0.032,3.5
NIC,2029,28.132,3959.694,78.759,11085.715,0.032,3.5
NER,1980,3.531,609.433,3.676,634.505,0.028,4.9
NER,1981,3.056,510.028,4.017,670.452,0.027,-0.2
NER,1982,2.84,458.113,4.358,702.97,0.028,2.2
NER,1983,2.538,395.659,4.353,678.673,0.026,-3.9
NER,1984,2.056,310.002,3.752,565.586,0.021,-16.8
NER,1985,2.027,295.81,4.169,608.322,0.021,7.7
NER,1986,2.68,378.695,4.523,639.228,0.022,6.4
NER,1987,3.143,430.394,4.64,635.32,0.021,0.1
NER,1988,3.21,426.027,5.133,681.335,0.022,6.9
NER,1989,3.068,394.734,5.386,692.95,0.021,1
NER,1990,3.491,435.341,5.514,687.662,0.02,-1.3
NER,1991,3.271,394.9,5.675,685.252,0.02,-0.4
NER,1992,3.372,393.718,5.921,691.363,0.018,2
NER,1993,3.041,343.177,6.081,686.225,0.018,0.3
NER,1994,1.935,211.016,6.326,689.797,0.018,1.9
NER,1995,2.296,241.954,6.617,697.261,0.017,2.5
NER,1996,2.397,243.965,6.745,686.411,0.017,0.1
NER,1997,2.285,224.475,6.966,684.417,0.016,1.5
NER,1998,2.639,250.234,7.747,734.625,0.017,10
